Accuracy,Precision,Recall,F1,ROC_AUC,Prediction_Time,Model,Samples,Seed,Training_Time
0.695,0.7651006711409396,0.8142857142857143,0.7889273356401384,0.6921428571428572,0.009935142999893287,XGBoost,150,42,0.06258778800020082
0.66,0.7465753424657534,0.7785714285714286,0.7622377622377622,0.6622619047619047,0.01090273000045272,LightGBM,150,42,0.042579255000418925
0.69,0.7378048780487805,0.8642857142857143,0.7960526315789473,0.7122619047619048,0.010427772000184632,CatBoost,150,42,0.37361076599972876
0.705,0.7547169811320755,0.8571428571428571,0.802675585284281,0.7376190476190476,0.64710137900056,TabPFN,150,42,0.6589726000001974
0.715,0.7785234899328859,0.8285714285714286,0.8027681660899654,0.7083333333333335,0.009428960000150255,XGBoost,250,42,0.0787932240000373
0.715,0.7862068965517242,0.8142857142857143,0.8,0.7158333333333333,0.012151402999734273,LightGBM,250,42,0.059972508999635465
0.715,0.7515151515151515,0.8857142857142857,0.8131147540983606,0.7534523809523809,0.010539871000219136,CatBoost,250,42,0.36131769900021027
0.755,0.7861635220125787,0.8928571428571429,0.8361204013377926,0.7752380952380953,0.6434563769998931,TabPFN,250,42,0.6278381780002746
0.725,0.7891156462585034,0.8285714285714286,0.8083623693379791,0.7222619047619048,0.009946844999831228,XGBoost,500,42,0.10843591899993044
0.725,0.7972027972027972,0.8142857142857143,0.8056537102473498,0.7200000000000001,0.01245966100032092,LightGBM,500,42,0.10632460199940397
0.745,0.7730061349693251,0.9,0.8316831683168316,0.7775000000000001,0.01075786399997014,CatBoost,500,42,0.3849882599997727
0.75,0.7884615384615384,0.8785714285714286,0.831081081081081,0.781547619047619,0.6581012019996706,TabPFN,500,42,0.6836502119995203
0.745,0.8027210884353742,0.8428571428571429,0.8222996515679443,0.758452380952381,0.010033341000053042,XGBoost,750,42,0.11971335700036434
0.745,0.7986577181208053,0.85,0.8235294117647058,0.7654761904761904,0.013228218999756791,LightGBM,750,42,0.17331729999932577
0.725,0.7777777777777778,0.85,0.8122866894197952,0.7804761904761905,0.01046517800023139,CatBoost,750,42,0.4103461810000226
0.765,0.8163265306122449,0.8571428571428571,0.8362369337979094,0.7816666666666666,0.6562145420002707,TabPFN,750,42,0.6503458220004177
0.7,0.7,1.0,0.8235294117647058,0.5841071428571428,0.010369720000198868,XGBoost,10,123,0.03689255500012223
