Accuracy,Precision,Recall,F1,ROC_AUC,Prediction_Time,Model,Samples,Seed,Training_Time
0.8628314054662709,0.7530425963488844,0.635158254918734,0.6890951276102089,0.9172350552370084,0.10582743500026481,LightGBM,8000,123,0.288851901000271
0.8656976149042891,0.7766990291262136,0.6159110350727117,0.6870229007633588,0.9203164983258008,0.04519108100021185,CatBoost,8000,123,0.8264498300000014
0.8602722898966118,0.7553805774278215,0.6154833190761334,0.678293660146123,0.9122294657469767,9.359649065999747,TabPFN,8000,123,0.6967765429999417
0.860067560651039,0.7409429280397022,0.6385799828913601,0.6859637031932001,0.9149750847229932,0.06976129699978628,XGBoost,12000,123,0.3351235039999665
0.8647763332992118,0.7625193598347961,0.6317365269461078,0.6909941520467836,0.91957462893004,0.09947612599989952,LightGBM,12000,123,0.34765031400002044
0.8700992936841028,0.7850666666666667,0.6295979469632165,0.6987894611915499,0.9232630246744529,0.043566386999827955,CatBoost,12000,123,1.0786208579997947
0.8597604667826799,0.7563559322033898,0.6107784431137725,0.6758163748225272,0.9134578182006137,14.533419386999867,TabPFN,12000,123,0.6857562830000461
0.8662094380182209,0.7573639540688967,0.6488451668092386,0.6989173001612532,0.9186368597368961,0.06739371399999072,XGBoost,16000,123,0.3615992700001698
0.86651653188658,0.7673216132368149,0.6347305389221557,0.6947565543071161,0.9209429632574058,0.09496296199995413,LightGBM,16000,123,0.3976503019998745
0.8708158460436073,0.7846560846560846,0.6343028229255774,0.7015137180700095,0.9246674192994713,0.044187598999997135,CatBoost,16000,123,1.1445556710000346
0.8599651960282526,0.7593582887700535,0.6073567151411463,0.6749049429657795,0.9146951785338717,20.954158733999975,TabPFN,16000,123,0.7019507069999236
0.8683590950967346,0.7637913741223671,0.6514114627887083,0.7031394275161588,0.9211072635281948,0.06610887899978479,XGBoost,24000,123,0.4992666369998915
0.8722489507626164,0.7820910973084886,0.646278870829769,0.7077283372365339,0.9255682360407509,0.0979828979998274,LightGBM,24000,123,0.5052903770001649
0.8730678677449074,0.7892518440463646,0.6407185628742516,0.7072710103871577,0.9255975907922317,0.04371953300005771,CatBoost,24000,123,1.348377358000107
0.8616030299928344,0.7622340425531915,0.6129170230966638,0.6794689426268373,0.9159255743084451,36.96501984800034,TabPFN,24000,123,0.7254525339999418
0.8708158460436073,0.7728194726166329,0.6518391787852865,0.7071925754060325,0.9249270649542372,0.06478650700000799,XGBoost,32000,123,0.5740238830003364
0.8736820554816256,0.7816326530612245,0.6552609067579127,0.7128897161470451,0.9275867493342514,0.0848341559999426,LightGBM,32000,123,0.618438788000276
0.8736820554816256,0.7872008324661811,0.6471343028229256,0.7103286384976526,0.9282338201502296,0.04621526300024925,CatBoost,32000,123,1.526110484000128
0.8624219469751254,0.761578947368421,0.6189050470487596,0.6828692779613025,0.9172575317673092,57.21257526799991,TabPFN,32000,123,0.749831938999705
0.7606715119254785,0.0,0.0,0.0,0.5,0.047502018000159296,XGBoost,10,2024,0.035726724000141985
0.7606715119254785,0.0,0.0,0.0,0.5,0.04320098100015457,LightGBM,10,2024,0.015210028000183229
0.7430647968062237,0.33070866141732286,0.0718562874251497,0.11806043569922699,0.6340182832903891,0.0507703279999987,CatBoost,10,2024,0.2832409210000151
0.679189272187532,0.3337510442773601,0.34174508126603936,0.33770076077768385,0.6050814628888598,2.103063986000052,TabPFN,10,2024,0.6357446349998099
0.7314975944313645,0.4470850352766432,0.5149700598802395,0.47863247863247865,0.7477517426074088,0.0480791559998579,XGBoost,20,2024,0.03708901799973319
